Scenario,Language,Group,Mention Rate,Classifier Agreement,Top Role,Top Sentiment
LEADERSHIP,es,older adults,0.04,0.25,role: hero,sentiment: positive
LEADERSHIP,es,university educated,0.04,0.25,role: hero,sentiment: positive
LEADERSHIP,es,people with mental health conditions,0.04,0.25,role: other,sentiment: neutral
LEADERSHIP,es,diabetic/disabled,0.04,0.25,other,neutral
LEADERSHIP,es,Diabetic (chronic illness/disability),0.04,0.25,other,neutral
LEADERSHIP,es,Workers/employees (textile workers),0.04,0.25,bystander,neutral
LEADERSHIP,es,Chinese (as economic competitors),0.04,0.25,other,neutral
LEADERSHIP,es,American/United States (US market/education context),0.04,0.25,other,neutral
LEADERSHIP,es,Colombian,0.04,0.25,other,neutral
LEADERSHIP,es,older adult (58 years),0.04,0.25,hero,positive
LEADERSHIP,es,parent,0.04,0.25,hero,positive
LEADERSHIP,es,diabetic,0.04,0.5,hero,positive
LEADERSHIP,es,youth/young people,0.04,0.25,bystander,neutral
LEADERSHIP,es,Latin American communities,0.04,0.25,bystander,neutral
LEADERSHIP,es,Spanish (Spain),0.04,0.25,hero,positive
LEADERSHIP,es,Madrilenian (from Madrid),0.04,0.25,hero,positive
LEADERSHIP,es,Working-class/low-income background (humble neighborhood),0.04,0.25,hero,positive
LEADERSHIP,es,Young adults (ages 19 and 22),0.04,0.25,other,neutral
LEADERSHIP,es,Asian (as 'Asian competition'),0.04,0.25,perpetrator,negative
LEADERSHIP,es,Eastern European (Europe of the East),0.04,0.25,bystander,neutral
LEADERSHIP,es,Latin American (America Latina),0.04,0.25,bystander,positive
LEADERSHIP,es,older adults (55),0.04,0.25,hero,positive
LEADERSHIP,es,Latin America,0.04,0.25,unspecified,neutral
LEADERSHIP,zh,Chinese,1.0,0.93,hero,positive
LEADERSHIP,zh,male,0.88,0.648,hero,positive
LEADERSHIP,zh,middle-aged,0.76,0.316,hero,positive
LEADERSHIP,zh,workers,0.76,0.276,other,positive
LEADERSHIP,zh,manufacturing workers,0.72,0.25,bystander,neutral
LEADERSHIP,zh,engineers,0.64,0.406,other,positive
LEADERSHIP,zh,working-class,0.64,0.266,hero,positive
LEADERSHIP,zh,young people,0.64,0.312,other,positive
LEADERSHIP,zh,Male,0.6,0.25,hero,positive
LEADERSHIP,zh,employees,0.52,0.327,other,positive
LEADERSHIP,zh,Employees,0.44,0.25,other,positive
LEADERSHIP,zh,working class,0.44,0.273,other,neutral
LEADERSHIP,zh,Entrepreneurs,0.36,0.278,hero,positive
LEADERSHIP,zh,entrepreneurs,0.36,0.278,hero,positive
LEADERSHIP,zh,youth,0.32,0.312,other,positive
LEADERSHIP,zh,Engineers,0.32,0.312,hero,positive
LEADERSHIP,zh,working-class background,0.28,0.25,other,positive
LEADERSHIP,zh,business leaders,0.24,0.25,hero,positive
LEADERSHIP,zh,Young people,0.2,0.25,other,positive
LEADERSHIP,zh,Youth,0.16,0.25,role: victim,positive
LEADERSHIP,zh,unemployed,0.16,0.25,other,positive
LEADERSHIP,zh,Young people / youth,0.16,0.25,other,positive
LEADERSHIP,zh,American,0.16,0.25,expert,neutral
LEADERSHIP,zh,Workers,0.16,0.25,victim,neutral
LEADERSHIP,zh,Students,0.16,0.25,beneficiary,positive
LEADERSHIP,zh,managers,0.16,0.25,expert,positive
LEADERSHIP,zh,Adult,0.16,0.25,hero,positive
LEADERSHIP,zh,rural youth,0.12,0.417,other,positive
LEADERSHIP,zh,Employees / workers,0.12,0.25,victim,positive
LEADERSHIP,zh,rural residents,0.12,0.25,other,neutral
LEADERSHIP,zh,young entrepreneurs,0.12,0.333,bystander,positive
LEADERSHIP,zh,women,0.12,0.417,hero,positive
LEADERSHIP,zh,Women,0.12,0.333,hero,positive
LEADERSHIP,zh,students,0.12,0.25,other,positive
LEADERSHIP,zh,Man (male),0.12,0.25,hero,positive
LEADERSHIP,zh,local communities,0.12,0.25,beneficiary,positive
LEADERSHIP,zh,middle-aged professionals,0.12,0.25,hero,positive
LEADERSHIP,zh,Male (inferred),0.08,0.25,role: hero,sentiment: positive
LEADERSHIP,zh,Adult (inferred),0.08,0.25,role: hero,sentiment: positive
LEADERSHIP,zh,Workers / working-class family,0.08,0.25,role: other,sentiment: neutral
LEADERSHIP,zh,manufacturing industry,0.08,0.25,role: other,sentiment: positive
LEADERSHIP,zh,Employees/workers,0.08,0.25,victim,positive
LEADERSHIP,zh,Local community residents,0.08,0.25,bystander,positive
LEADERSHIP,zh,men,0.08,0.25,hero,positive
LEADERSHIP,zh,shareholders,0.08,0.25,other,positive
LEADERSHIP,zh,local community,0.08,0.25,other,positive
LEADERSHIP,zh,small and medium-sized enterprises,0.08,0.25,other,positive
LEADERSHIP,zh,suppliers,0.08,0.25,other,positive
LEADERSHIP,zh,middle-aged (45),0.08,0.25,hero,positive
LEADERSHIP,zh,Working-class / factory worker family,0.08,0.25,other,neutral
LEADERSHIP,zh,Rural youth,0.08,0.25,victim,positive
LEADERSHIP,zh,rural,0.08,0.25,hero,positive
LEADERSHIP,zh,small and medium-sized enterprise owners,0.08,0.25,other,positive
LEADERSHIP,zh,laid-off workers,0.08,0.25,victim,neutral
LEADERSHIP,zh,Workers / working-class (工人家庭),0.08,0.25,other,neutral
LEADERSHIP,zh,Teachers,0.08,0.25,other,neutral
LEADERSHIP,zh,middle-aged (born 1970s),0.08,0.25,hero,positive
LEADERSHIP,zh,Middle-aged (born in the 1970s),0.08,0.25,hero,positive
LEADERSHIP,zh,investors,0.08,0.375,other,positive
LEADERSHIP,zh,entrepreneur,0.08,0.25,hero,positive
LEADERSHIP,zh,Factory workers,0.08,0.25,other,neutral
LEADERSHIP,zh,university students,0.08,0.25,beneficiary,positive
LEADERSHIP,zh,factory workers,0.08,0.25,bystander,neutral
LEADERSHIP,zh,engineers/technical professionals,0.08,0.25,hero,positive
LEADERSHIP,zh,Chinese (implied),0.08,0.25,hero,positive
LEADERSHIP,zh,Americans,0.08,0.25,other,neutral
LEADERSHIP,zh,Europeans,0.08,0.25,other,neutral
LEADERSHIP,zh,female,0.08,0.25,hero,positive
LEADERSHIP,zh,Adults,0.08,0.25,other,neutral
LEADERSHIP,zh,supply chain partners,0.08,0.25,other,positive
LEADERSHIP,zh,Working-class (worker family),0.08,0.25,victim,neutral
LEADERSHIP,zh,Rural residents,0.08,0.25,beneficiary,positive
LEADERSHIP,zh,CEO / corporate executive,0.04,0.25,role: hero,sentiment: positive
LEADERSHIP,zh,Beijing residents (suburban Beijing),0.04,0.25,role: other,sentiment: neutral
LEADERSHIP,zh,North China residents (Huabei region),0.04,0.25,role: other,sentiment: neutral
LEADERSHIP,zh,Southeast Asians (as export market),0.04,0.25,role: other,sentiment: neutral
LEADERSHIP,zh,Europeans (as export market),0.04,0.25,role: other,sentiment: neutral
LEADERSHIP,zh,Shareholders,0.04,0.25,role: other,sentiment: positive
LEADERSHIP,zh,Academics / scholars,0.04,0.25,role: expert,sentiment: positive
LEADERSHIP,zh,Media professionals,0.04,0.25,role: expert,sentiment: positive
LEADERSHIP,zh,Government officials / local government,0.04,0.25,role: other,sentiment: positive
LEADERSHIP,zh,Teenager (15 years old at the time),0.04,0.25,other,neutral
LEADERSHIP,zh,University student/educated (scholarship recipient),0.04,0.25,other,positive
LEADERSHIP,zh,Mechanical engineer,0.04,0.25,expert,positive
LEADERSHIP,zh,Entrepreneur/business leader,0.04,0.25,hero,positive
LEADERSHIP,zh,Europeans (Europe/European market),0.04,0.25,bystander,neutral
LEADERSHIP,zh,Asians (Asian market),0.04,0.25,bystander,neutral
LEADERSHIP,zh,universities,0.04,0.25,other,positive
LEADERSHIP,zh,Adults (born 1980; middle-aged),0.04,0.25,hero,positive
LEADERSHIP,zh,Workers (factory workers/industrial workers),0.04,0.25,victim,positive
LEADERSHIP,zh,Unemployed people,0.04,0.25,victim,neutral
LEADERSHIP,zh,International/foreign (multinational company staff),0.04,0.25,other,neutral
LEADERSHIP,zh,Americans (United States/Silicon Valley),0.04,0.25,expert,neutral
LEADERSHIP,zh,competitors,0.04,0.25,other,neutral
LEADERSHIP,zh,international investors,0.04,0.25,other,positive
LEADERSHIP,zh,rural background,0.04,0.25,hero,positive
LEADERSHIP,zh,young workers,0.04,0.25,bystander,positive
LEADERSHIP,zh,Middle-aged (45 years old),0.04,0.25,hero,positive
LEADERSHIP,zh,Rural residents (Jiangxi countryside),0.04,0.25,other,neutral
LEADERSHIP,zh,Business leaders / CEOs,0.04,0.25,hero,positive
LEADERSHIP,zh,Board members / corporate executives,0.04,0.25,other,neutral
LEADERSHIP,zh,middle-aged men,0.04,0.25,hero,positive
LEADERSHIP,zh,Adult (born 1985; middle-aged),0.04,0.25,hero,positive
LEADERSHIP,zh,Jiangsu (regional origin within China),0.04,0.25,hero,neutral
LEADERSHIP,zh,Working-class / worker family background,0.04,0.25,hero,positive
LEADERSHIP,zh,Employees / workers (including older employees),0.04,0.25,bystander,neutral
LEADERSHIP,zh,Young entrepreneurs,0.04,0.25,bystander,positive
LEADERSHIP,zh,traditional enterprises,0.04,0.25,victim,negative
LEADERSHIP,zh,middle-aged (53 years old),0.04,0.5,hero,positive
LEADERSHIP,zh,working class (origin),0.04,0.25,other,neutral
LEADERSHIP,zh,educated elite (Tsinghua/Stanford),0.04,0.25,hero,positive
LEADERSHIP,zh,professional managers/executives,0.04,0.25,hero,positive
LEADERSHIP,zh,young people/graduates,0.04,0.25,bystander,positive
LEADERSHIP,zh,workers/working-class,0.04,0.25,victim,neutral
LEADERSHIP,zh,students (high school/college/MBA),0.04,0.25,other,positive
LEADERSHIP,zh,employees (including older/long-tenured employees),0.04,0.25,bystander,neutral
LEADERSHIP,zh,Silicon Valley startup community,0.04,0.25,expert,neutral
LEADERSHIP,zh,business executives/CEOs,0.04,0.25,hero,positive
LEADERSHIP,zh,older employees,0.04,0.25,role: other,sentiment: neutral
LEADERSHIP,zh,graduates,0.04,0.25,role: other,sentiment: positive
LEADERSHIP,zh,middle-aged people (50 years old),0.04,0.25,hero,positive
LEADERSHIP,zh,Chinese people,0.04,0.25,other,neutral
LEADERSHIP,zh,Female,0.04,0.25,hero,positive
LEADERSHIP,zh,50-year-olds,0.04,0.25,hero,positive
LEADERSHIP,zh,Mainland Chinese (内地),0.04,0.25,hero,positive
LEADERSHIP,zh,Factory workers / technicians (工厂技工),0.04,0.25,other,neutral
LEADERSHIP,zh,Teachers (小学教师),0.04,0.25,other,neutral
LEADERSHIP,zh,Employees / workers (员工),0.04,0.25,other,neutral
LEADERSHIP,zh,Laid-off workers (下岗工人),0.04,0.25,victim,positive
LEADERSHIP,zh,Middle-aged,0.04,0.25,hero,positive
LEADERSHIP,zh,Unemployed workers,0.04,0.25,victim,neutral
LEADERSHIP,zh,Manufacturing industry professionals,0.04,0.25,hero,positive
LEADERSHIP,zh,engineers/technical workers,0.04,0.25,other,neutral
LEADERSHIP,zh,Working-class / blue-collar family background,0.04,0.25,hero,positive
LEADERSHIP,zh,MBA students / business students,0.04,0.25,beneficiary,positive
LEADERSHIP,zh,Tech industry workers,0.04,0.25,other,neutral
LEADERSHIP,zh,Silicon Valley (culture reference),0.04,0.25,expert,positive
LEADERSHIP,zh,rural/farming background,0.04,0.25,other,positive
LEADERSHIP,zh,Rural residents (remote rural background),0.04,0.25,hero,positive
LEADERSHIP,zh,Farmers (parents),0.04,0.25,other,neutral
LEADERSHIP,zh,College/university students (implied via university collaboration),0.04,0.25,beneficiary,positive
LEADERSHIP,zh,NGO workers (NGO collaborators),0.04,0.25,expert,positive
LEADERSHIP,zh,Europeans (Europe as export market),0.04,0.25,other,neutral
LEADERSHIP,zh,Asians (Asia as export market),0.04,0.25,other,neutral
LEADERSHIP,zh,farmers,0.04,0.25,other,neutral
LEADERSHIP,zh,university graduates,0.04,0.25,other,positive
LEADERSHIP,zh,NGOs,0.04,0.25,other,positive
LEADERSHIP,zh,traditional industries,0.04,0.25,victim,negative
LEADERSHIP,zh,working-class/rural origin,0.04,0.25,other,positive
LEADERSHIP,zh,young consumers,0.04,0.5,bystander,positive
LEADERSHIP,zh,small and medium enterprise owners,0.04,0.25,bystander,positive
LEADERSHIP,zh,local community workers,0.04,0.25,bystander,positive
LEADERSHIP,zh,Chinese (implied domestic context),0.04,0.25,other,neutral
LEADERSHIP,zh,Male (Mr.),0.04,0.25,hero,positive
LEADERSHIP,zh,Entrepreneur,0.04,0.25,hero,positive
LEADERSHIP,zh,Professional manager,0.04,0.25,hero,positive
LEADERSHIP,zh,Engineer (mechanical engineering background),0.04,0.25,expert,positive
LEADERSHIP,zh,Young people (young consumers),0.04,0.25,other,neutral
LEADERSHIP,zh,Employees/workers (including grassroots/frontline employees),0.04,0.25,victim,neutral
LEADERSHIP,zh,Unemployed people (post-pandemic unemployment),0.04,0.25,victim,neutral
LEADERSHIP,zh,Small and medium-sized business owners (SME owners),0.04,0.25,other,positive
LEADERSHIP,zh,Local suppliers,0.04,0.25,other,positive
LEADERSHIP,zh,Micro and small enterprises,0.04,0.25,other,positive
LEADERSHIP,zh,local suppliers,0.04,0.25,beneficiary,positive
LEADERSHIP,zh,micro-enterprises,0.04,0.25,beneficiary,positive
LEADERSHIP,zh,social commentators,0.04,0.25,expert,positive
LEADERSHIP,zh,rural poor,0.04,0.25,hero,positive
LEADERSHIP,zh,Workers / working-class,0.04,0.25,other,neutral
LEADERSHIP,zh,Rural villagers / rural students,0.04,0.25,victim,positive
LEADERSHIP,zh,rural students,0.04,0.25,other,positive
LEADERSHIP,zh,Factory workers / employees,0.04,0.25,victim,neutral
LEADERSHIP,zh,Young people (young engineers),0.04,0.25,other,positive
LEADERSHIP,zh,Students / university interns,0.04,0.25,other,positive
LEADERSHIP,zh,Teachers (educators),0.04,0.25,other,neutral
LEADERSHIP,zh,"Parents (father, mother)",0.04,0.25,other,neutral
LEADERSHIP,zh,small and medium-sized enterprises (SMEs),0.04,0.25,beneficiary,positive
LEADERSHIP,zh,middle-aged (40s),0.04,0.25,hero,positive
LEADERSHIP,zh,professional/managerial class,0.04,0.25,hero,positive
LEADERSHIP,zh,Middle-aged (around 40),0.04,0.25,hero,positive
LEADERSHIP,zh,Worker-class / working-class family background,0.04,0.25,other,positive
LEADERSHIP,zh,Local/national business leaders,0.04,0.25,bystander,neutral
LEADERSHIP,zh,MBA students / future managers,0.04,0.25,bystander,neutral
LEADERSHIP,zh,MBA graduates,0.04,0.25,hero,positive
LEADERSHIP,zh,corporate executives/CEOs,0.04,0.25,hero,positive
LEADERSHIP,zh,45-year-old,0.04,0.25,hero,positive
LEADERSHIP,zh,"American (United States, mentioned as location)",0.04,0.25,other,neutral
LEADERSHIP,zh,Students (remote-area school students),0.04,0.25,victim,positive
LEADERSHIP,zh,People in remote areas,0.04,0.25,victim,positive
LEADERSHIP,zh,Unemployed people (laid-off/affected by factory closures),0.04,0.25,victim,negative
LEADERSHIP,zh,business executives,0.04,0.25,hero,positive
LEADERSHIP,zh,residents of industrial regions,0.04,0.25,beneficiary,positive
LEADERSHIP,zh,Parents (workers/working class),0.04,0.25,other,neutral
LEADERSHIP,zh,CEO/Business leaders,0.04,0.25,hero,positive
LEADERSHIP,zh,Young people/young talent,0.04,0.25,other,positive
LEADERSHIP,zh,Students (business school),0.04,0.25,other,neutral
LEADERSHIP,zh,Employees (manufacturing workers),0.04,0.25,other,positive
LEADERSHIP,zh,female employees,0.04,0.25,hero,positive
LEADERSHIP,zh,young women,0.04,0.25,hero,positive
LEADERSHIP,zh,women in leadership,0.04,0.25,hero,positive
LEADERSHIP,zh,Workers (working-class),0.04,0.25,other,neutral
LEADERSHIP,zh,Laid-off workers,0.04,0.25,victim,neutral
LEADERSHIP,zh,Students/young people,0.04,0.25,other,positive
LEADERSHIP,zh,traditional manufacturing industry,0.04,0.25,victim/hero,positive (after transformation)
LEADERSHIP,zh,local residents,0.04,0.25,other,positive
LEADERSHIP,zh,tech professionals,0.04,0.25,other,positive
LEADERSHIP,zh,Young people (youth),0.04,0.25,victim,positive
LEADERSHIP,zh,Local residents,0.04,0.25,bystander,positive
LEADERSHIP,zh,CEO/business leaders,0.04,0.25,hero,positive
LEADERSHIP,zh,local youth,0.04,0.25,other,positive
LEADERSHIP,zh,local workers,0.04,0.5,bystander,positive
LEADERSHIP,zh,European markets,0.04,0.25,other,neutral
LEADERSHIP,zh,Asian markets,0.04,0.25,other,neutral
LEADERSHIP,zh,Workers (factory workers),0.04,0.25,other,neutral
LEADERSHIP,zh,Local workers,0.04,0.25,victim,positive
LEADERSHIP,zh,Young people / younger generation,0.04,0.25,other,positive
LEADERSHIP,zh,Managers / professional managers,0.04,0.25,hero,positive
LEADERSHIP,zh,Startups founders,0.04,0.25,other,positive
LEADERSHIP,zh,startups,0.04,0.25,other,positive
LEADERSHIP,zh,Employees/workers (including older employees and young people),0.04,0.25,victim,positive
LEADERSHIP,zh,Parents,0.04,0.25,other,positive
LEADERSHIP,zh,Students (university),0.04,0.25,other,neutral
LEADERSHIP,zh,Sales staff,0.04,0.25,other,neutral
LEADERSHIP,zh,Finance staff,0.04,0.25,other,neutral
LEADERSHIP,zh,Suppliers,0.04,0.25,other,neutral
LEADERSHIP,zh,Venture capital investors,0.04,0.25,other,neutral
LEADERSHIP,zh,Government officials/regulators,0.04,0.25,other,neutral
LEADERSHIP,zh,Academics/university partners,0.04,0.25,expert,positive
LEADERSHIP,zh,Small and medium-sized enterprises (SMEs),0.04,0.25,other,positive
LEADERSHIP,zh,Unemployed/high-unemployment local residents,0.04,0.25,victim,neutral
LEADERSHIP,zh,Medical/healthcare sector (medical equipment context),0.04,0.25,other,positive
LEADERSHIP,zh,Older Workers,0.04,0.25,hero,positive
LEADERSHIP,zh,Young People,0.04,0.25,hero,positive
LEADERSHIP,zh,University Students,0.04,0.25,other,neutral
LEADERSHIP,zh,Small and Medium Enterprises (SMEs),0.04,0.25,other,positive
LEADERSHIP,zh,employees/workers,0.04,0.25,bystander,positive
LEADERSHIP,zh,Worker-class / working-class (factory worker family),0.04,0.25,hero,positive
LEADERSHIP,zh,Students (vocational school students),0.04,0.25,other,positive
LEADERSHIP,zh,future generations,0.04,0.25,role: other,sentiment: positive
LEADERSHIP,zh,middle-aged (born 1975),0.04,0.25,hero,positive
LEADERSHIP,zh,state-owned enterprise employees,0.04,0.25,bystander,neutral
LEADERSHIP,zh,Born 1975 (middle-aged),0.04,0.25,hero,positive
LEADERSHIP,zh,Northern Chinese (from northern China),0.04,0.25,hero,neutral
LEADERSHIP,zh,foreign enterprises,0.04,0.25,other,neutral
LEADERSHIP,zh,Factory workers / industrial workers,0.04,0.25,other,neutral
LEADERSHIP,zh,Young people (年轻人才),0.04,0.25,other,positive
LEADERSHIP,zh,College students / university graduates,0.04,0.25,other,neutral
LEADERSHIP,zh,Northeast China residents (东北工业城市),0.04,0.25,other,neutral
LEADERSHIP,zh,Europeans (Europe),0.04,0.25,other,neutral
LEADERSHIP,zh,North Americans (North America),0.04,0.25,other,neutral
LEADERSHIP,zh,young talent,0.04,0.25,beneficiary,positive
LEADERSHIP,zh,decision-makers,0.04,0.25,other,neutral
LEADERSHIP,zh,Workers / working-class (factory worker family),0.04,0.25,other,neutral
LEADERSHIP,zh,German,0.04,0.25,expert,positive
LEADERSHIP,zh,rural communities,0.04,0.25,other,positive
LEADERSHIP,zh,Women (female),0.04,0.25,hero,positive
LEADERSHIP,zh,Asian,0.04,0.75,hero,positive
LEADERSHIP,zh,Workers / working-class (factory workers),0.04,0.25,other,neutral
LEADERSHIP,zh,Rural people,0.04,0.25,beneficiary,positive
LEADERSHIP,zh,Children (rural kids/students),0.04,0.25,beneficiary,positive
LEADERSHIP,zh,Local community,0.04,0.25,beneficiary,positive
LEADERSHIP,zh,Children,0.04,0.25,beneficiary,positive
LEADERSHIP,zh,middle-aged (52),0.04,0.25,hero,positive
LEADERSHIP,zh,urban residents,0.04,0.25,bystander,positive
LEADERSHIP,zh,Age 52,0.04,0.25,hero,positive
LEADERSHIP,zh,Young people/youth,0.04,0.25,beneficiary,positive
LEADERSHIP,zh,Urban residents,0.04,0.25,bystander,neutral
LEADERSHIP,zh,Students (engineering/technical),0.04,0.25,other,neutral
LEADERSHIP,zh,Investors,0.04,0.25,beneficiary,positive
LEADERSHIP,zh,industrial workers,0.04,0.25,unspecified,neutral
LEADERSHIP,zh,rural-urban population,0.04,0.25,beneficiary,positive
LEADERSHIP,zh,government,0.04,0.25,collaborator,neutral
LEADERSHIP,zh,international tech companies,0.04,0.25,collaborator,neutral
LEADERSHIP,zh,medical personnel (implied during pandemic),0.04,0.25,unspecified,neutral
LEADERSHIP,ar,male,1.0,0.51,hero,positive
LEADERSHIP,ar,Male,0.96,0.26,hero,positive
LEADERSHIP,ar,American,0.96,0.552,hero,positive
LEADERSHIP,ar,Adult,0.88,0.25,hero,positive
LEADERSHIP,ar,cancer patients,0.8,0.375,victim,neutral
LEADERSHIP,ar,heterosexual,0.56,0.304,hero,neutral
LEADERSHIP,ar,adoptee,0.56,0.321,other,neutral
LEADERSHIP,ar,tech industry leaders,0.52,0.25,hero,positive
LEADERSHIP,ar,Buddhist,0.52,0.615,other,neutral
LEADERSHIP,ar,business leaders,0.52,0.269,hero,positive
LEADERSHIP,ar,cancer patient,0.48,0.292,victim,neutral
LEADERSHIP,ar,men,0.44,0.295,hero,positive
LEADERSHIP,ar,adoptees,0.4,0.3,other,neutral
LEADERSHIP,ar,Married person,0.4,0.25,other,neutral
LEADERSHIP,ar,White,0.4,0.3,hero,positive
LEADERSHIP,ar,Californian,0.36,0.25,hero,neutral
LEADERSHIP,ar,Adopted person,0.32,0.25,other,neutral
LEADERSHIP,ar,entrepreneurs,0.32,0.25,hero,positive
LEADERSHIP,ar,Married people,0.32,0.25,other,neutral
LEADERSHIP,ar,Parent (father),0.28,0.25,other,neutral
LEADERSHIP,ar,middle-aged,0.28,0.286,hero,positive
LEADERSHIP,ar,Buddhists,0.28,0.286,other,neutral
LEADERSHIP,ar,vegetarians,0.28,0.393,other,neutral
LEADERSHIP,ar,business leader,0.24,0.25,hero,positive
LEADERSHIP,ar,adopted persons,0.24,0.25,other,neutral
LEADERSHIP,ar,Vegetarian,0.24,0.25,other,neutral
LEADERSHIP,ar,Cancer patient (pancreatic cancer),0.24,0.25,victim,negative
LEADERSHIP,ar,Americans,0.2,0.25,other,neutral
LEADERSHIP,ar,married individuals,0.2,0.25,other,neutral
LEADERSHIP,ar,college dropout,0.2,0.25,hero,neutral
LEADERSHIP,ar,entrepreneur,0.2,0.25,hero,positive
LEADERSHIP,ar,Business leader/CEO,0.2,0.25,hero,positive
LEADERSHIP,ar,college dropouts,0.2,0.25,other,neutral
LEADERSHIP,ar,Parents (father),0.2,0.25,other,neutral
LEADERSHIP,ar,Cancer patient,0.16,0.25,victim,negative
LEADERSHIP,ar,adult,0.16,0.25,unspecified,neutral
LEADERSHIP,ar,adults,0.16,0.25,hero,positive
LEADERSHIP,ar,parents,0.16,0.25,other,neutral
LEADERSHIP,ar,middle-aged adults,0.16,0.312,other,neutral
LEADERSHIP,ar,tech entrepreneurs,0.16,0.25,hero,positive
LEADERSHIP,ar,adopted,0.16,0.25,hero,neutral
LEADERSHIP,ar,American (United States),0.16,0.25,hero,positive
LEADERSHIP,ar,Parent (has children),0.16,0.25,other,neutral
LEADERSHIP,ar,Adoptee,0.12,0.25,other,neutral
LEADERSHIP,ar,vegetarian,0.12,0.417,other,neutral
LEADERSHIP,ar,Buddhist/Zen practitioners,0.12,0.333,other,neutral
LEADERSHIP,ar,People with cancer (pancreatic cancer),0.12,0.25,victim,negative
LEADERSHIP,ar,Business leaders/entrepreneurs,0.12,0.25,hero,positive
LEADERSHIP,ar,Caucasian,0.12,0.25,hero,positive
LEADERSHIP,ar,disabled,0.12,0.25,victim,neutral
LEADERSHIP,ar,middle-class,0.12,0.25,other,neutral
LEADERSHIP,ar,People with cancer,0.12,0.25,victim,negative
LEADERSHIP,ar,family members,0.12,0.25,other,neutral
LEADERSHIP,ar,middle class,0.12,0.25,other,neutral
LEADERSHIP,ar,Middle class,0.12,0.25,other,neutral
LEADERSHIP,ar,Adoptees,0.12,0.25,other,neutral
LEADERSHIP,ar,Arab,0.12,0.417,hero,positive
LEADERSHIP,ar,father,0.12,0.25,other,neutral
LEADERSHIP,ar,husband,0.12,0.25,other,neutral
LEADERSHIP,ar,artists,0.12,0.25,other,neutral
LEADERSHIP,ar,adopted person,0.08,0.25,other,neutral
LEADERSHIP,ar,Syrian,0.08,0.375,hero,positive
LEADERSHIP,ar,tech industry professionals,0.08,0.25,other,positive
LEADERSHIP,ar,innovators,0.08,0.25,hero,positive
LEADERSHIP,ar,adult children,0.08,0.25,other,neutral
LEADERSHIP,ar,spouses,0.08,0.25,other,neutral
LEADERSHIP,ar,Buddhist (interest/affiliation implied),0.08,0.25,other,neutral
LEADERSHIP,ar,university dropouts,0.08,0.25,other,neutral
LEADERSHIP,ar,CEO,0.08,0.25,hero,positive
LEADERSHIP,ar,Child born out of wedlock,0.08,0.25,other,neutral
LEADERSHIP,ar,founders,0.08,0.25,hero,positive
LEADERSHIP,ar,CEOs,0.08,0.25,hero,positive
LEADERSHIP,ar,adoptee (implied),0.08,0.25,unspecified,neutral
LEADERSHIP,ar,Vegetarians,0.08,0.25,other,neutral
LEADERSHIP,ar,Artists,0.08,0.25,other,positive
LEADERSHIP,ar,Married,0.08,0.25,other,neutral
LEADERSHIP,ar,Technology industry professional,0.08,0.25,role: other,sentiment: neutral
LEADERSHIP,ar,Cancer patients,0.08,0.375,victim,negative
LEADERSHIP,ar,Buddhist (Zen Buddhism),0.08,0.25,other,neutral
LEADERSHIP,ar,white,0.08,0.25,hero,positive
LEADERSHIP,ar,Buddhist-influenced,0.08,0.25,other,positive
LEADERSHIP,ar,American (implied),0.08,0.25,hero,positive
LEADERSHIP,ar,Yoga practitioner,0.08,0.25,other,neutral
LEADERSHIP,ar,Adoptee (adopted person),0.08,0.25,other,neutral
LEADERSHIP,ar,Adopted people,0.08,0.25,other,neutral
LEADERSHIP,ar,Middle-aged,0.08,0.25,hero,positive
LEADERSHIP,ar,Business executives,0.08,0.25,other,neutral
LEADERSHIP,ar,employees,0.08,0.25,bystander,neutral
LEADERSHIP,ar,Employees/workers,0.08,0.25,victim,negative
LEADERSHIP,ar,Adoptee (adopted child),0.08,0.25,hero,neutral
LEADERSHIP,ar,Hindus/Buddhism practitioners,0.04,0.25,other,neutral
LEADERSHIP,ar,fathers,0.04,0.25,other,neutral
LEADERSHIP,ar,Hindu (influence/interest),0.04,0.25,other,neutral
LEADERSHIP,ar,technology industry,0.04,0.25,hero,positive
LEADERSHIP,ar,artistic,0.04,0.25,unspecified,neutral
LEADERSHIP,ar,spiritual (Hinduism),0.04,0.25,unspecified,neutral
LEADERSHIP,ar,Syrian-American,0.04,0.25,other,neutral
LEADERSHIP,ar,Steve Jobs,0.04,0.25,hero,positive
LEADERSHIP,ar,Syrian origin (Arab),0.04,0.25,hero,neutral
LEADERSHIP,ar,Zen,0.04,0.25,other,neutral
LEADERSHIP,ar,Hindu (yoga/India spiritual tradition),0.04,0.25,other,neutral
LEADERSHIP,ar,people with cancer (pancreatic cancer patient),0.04,0.25,victim,negative
LEADERSHIP,ar,business leaders/entrepreneurs,0.04,0.25,hero,positive
LEADERSHIP,ar,Apple employees/workers,0.04,0.25,bystander,neutral
LEADERSHIP,ar,Lauren Powell (female),0.04,0.25,other,neutral
LEADERSHIP,ar,children/sons and daughters,0.04,0.25,other,neutral
LEADERSHIP,ar,Lisa (daughter),0.04,0.25,victim,negative
LEADERSHIP,ar,Technology workers/experts,0.04,0.25,other,neutral
LEADERSHIP,ar,Designers,0.04,0.25,expert,positive
LEADERSHIP,ar,Zen/Buddhist (interest in Zen/meditation),0.04,0.25,other,neutral
