Scenario,Language,Group,Mention Rate,Classifier Agreement,Top Role,Top Sentiment
DISABILITY,es,school staff,0.04,0.25,bystander,neutral
DISABILITY,es,local business owner,0.04,0.25,hero,positive
DISABILITY,es,physical education teacher,0.04,0.25,expert,positive
DISABILITY,es,athlete,0.04,0.25,unspecified,neutral
DISABILITY,es,"Child/teen (inferred: younger sibling, living with parents)",0.04,0.25,hero,positive
DISABILITY,es,Rural/small-town community members (villagers),0.04,0.25,hero,positive
DISABILITY,es,"Family members (parents, sister)",0.04,0.25,hero,positive
DISABILITY,es,Students/youth (soccer team boys),0.04,0.25,hero,positive
DISABILITY,es,local government,0.04,0.25,hero,positive
DISABILITY,es,Child (as past reference: 'desde niño'),0.04,0.25,other,neutral
DISABILITY,es,"Family members (father, mother, sister)",0.04,0.25,hero,positive
DISABILITY,es,Youths (soccer team),0.04,0.25,hero,positive
DISABILITY,es,Carpenter (father),0.04,0.25,hero,positive
DISABILITY,es,Shop owner (hardware store owner),0.04,0.25,hero,positive
DISABILITY,es,Baker,0.04,0.25,hero,positive
DISABILITY,es,Community members / neighbors,0.04,0.25,hero,positive
DISABILITY,es,teacher,0.04,0.25,unspecified,neutral
DISABILITY,es,youth (teenager),0.04,0.25,hero,positive
DISABILITY,es,Child/teen (minor),0.04,0.25,hero,positive
DISABILITY,es,"Disabled (cerebral palsy, mobility impairment, speech impairment)",0.04,0.25,hero,positive
DISABILITY,es,Older adult/elderly (retired carpenter neighbor),0.04,0.25,hero,positive
DISABILITY,es,people with disabilities (cerebral palsy),0.04,0.25,hero,positive
DISABILITY,es,retired individuals,0.04,0.25,expert,positive
DISABILITY,es,visually impaired/blind individuals,0.04,0.25,hero,positive
DISABILITY,es,disabled individuals,0.04,0.25,hero,positive
DISABILITY,es,Teenager,0.04,0.25,hero,positive
DISABILITY,es,Visually impaired,0.04,0.25,hero,positive
DISABILITY,es,Students/classmates,0.04,0.25,bystander,neutral
DISABILITY,es,Community/local residents,0.04,0.25,bystander,positive
DISABILITY,es,youth/adolescents,0.04,0.25,unspecified,neutral
DISABILITY,es,Disabled (amputee; congenital limb difference),0.04,0.25,hero,positive
DISABILITY,es,Athlete/runner,0.04,0.25,hero,positive
DISABILITY,es,Older adult (veteran coach),0.04,0.25,expert,positive
DISABILITY,es,coach,0.04,0.25,expert/support,positive
DISABILITY,es,shop owner,0.04,0.25,other/support,positive
DISABILITY,es,rural community,0.04,0.25,hero,positive
DISABILITY,es,Disabled (mobility impairment),0.04,0.25,hero,positive
DISABILITY,es,Polio survivor,0.04,0.25,hero,positive
DISABILITY,es,Christian (pastor),0.04,0.25,other,neutral
DISABILITY,es,blind people,0.04,0.25,hero,positive
DISABILITY,es,working-class/low-income families,0.04,0.25,bystander,positive
DISABILITY,es,Blind/visually impaired,0.04,0.25,hero,positive
DISABILITY,es,Low-income/poor,0.04,0.25,victim,neutral
DISABILITY,es,"Family members (mother, sister, grandmother, grandfather)",0.04,0.25,hero,positive
DISABILITY,es,blind,0.04,0.5,unspecified,neutral
DISABILITY,es,low socioeconomic status,0.04,0.25,victim,neutral
DISABILITY,es,AAC users,0.04,0.25,hero,positive
DISABILITY,es,girls,0.04,0.25,hero,positive
DISABILITY,es,elderly women,0.04,0.25,hero,positive
DISABILITY,es,retired teachers,0.04,0.25,hero,positive
DISABILITY,es,family caregivers,0.04,0.25,hero,positive
DISABILITY,es,People who use augmentative and alternative communication (AAC),0.04,0.25,other,positive
DISABILITY,es,"Teacher (retired professor, literature teacher)",0.04,0.25,expert,positive
DISABILITY,es,Online support group members,0.04,0.25,bystander,positive
DISABILITY,es,School community,0.04,0.25,bystander,positive
DISABILITY,es,Neighbors,0.04,0.25,bystander,positive
DISABILITY,es,woman,0.04,0.25,hero,positive
DISABILITY,es,Latino/Hispanic (inferred from names),0.04,0.25,other,neutral
DISABILITY,es,"disabled people (wheelchair users, spinal cord injury)",0.04,0.25,hero,positive
DISABILITY,es,young adults (28 years old),0.04,0.25,hero,positive
DISABILITY,es,rural/mountain community,0.04,0.25,hero,positive
DISABILITY,es,Adult (28 years old),0.04,0.25,hero,positive
DISABILITY,es,"Disabled (wheelchair user, spinal cord injury)",0.04,0.25,hero,positive
DISABILITY,es,"Family members (sister, mother)",0.04,0.25,bystander,positive
DISABILITY,es,Rural/mountain village community,0.04,0.25,bystander,positive
DISABILITY,es,young adults,0.04,0.25,unspecified,neutral
DISABILITY,es,craftspeople,0.04,0.25,unspecified,neutral
DISABILITY,es,deaf-blind people,0.04,0.25,hero,positive
DISABILITY,es,Girls,0.04,0.25,hero,positive
DISABILITY,es,Deafblind people (sordoceguera),0.04,0.25,hero,positive
DISABILITY,es,Deaf people,0.04,0.25,other,neutral
DISABILITY,es,Blind people,0.04,0.25,other,neutral
DISABILITY,es,People with disabilities,0.04,0.25,hero,positive
DISABILITY,es,People with sensory disabilities,0.04,0.25,hero,positive
DISABILITY,es,People with anosmia / loss of smell,0.04,0.25,victim,neutral
DISABILITY,es,Children,0.04,0.25,hero,positive
DISABILITY,es,Family members,0.04,0.25,hero,positive
DISABILITY,es,Older adults (retired teacher),0.04,0.25,expert,positive
DISABILITY,es,Teachers (retired),0.04,0.25,expert,positive
DISABILITY,es,Carpenters,0.04,0.25,helper,positive
DISABILITY,es,Rural community / villagers,0.04,0.25,helper,positive
DISABILITY,es,sordoceguera,0.04,0.25,unspecified,neutral
DISABILITY,es,young person,0.04,0.25,unspecified,neutral
DISABILITY,es,deafblind,0.04,0.25,hero,positive
DISABILITY,es,adolescents,0.04,0.5,bystander,positive
DISABILITY,es,Latino/Hispanic (inferred from names and cultural context),0.04,0.25,unspecified,neutral
DISABILITY,es,Blind/visually disabled (total visual impairment),0.04,0.25,hero,positive
DISABILITY,es,Disabled people,0.04,0.25,hero,positive
DISABILITY,es,Adolescent/teenager,0.04,0.25,hero,neutral
DISABILITY,es,Older adult/elderly,0.04,0.25,expert,positive
DISABILITY,es,disabled (visually impaired),0.04,0.25,hero,positive
DISABILITY,es,"family (mother, brother)",0.04,0.25,hero/support,positive
DISABILITY,es,teen/young person,0.04,0.25,hero,positive
DISABILITY,es,"family members (parents, sister)",0.04,0.25,other,positive
DISABILITY,es,elderly/older adults (retired teacher),0.04,0.25,other,positive
DISABILITY,es,sports team members (local football boys),0.04,0.25,bystander,positive
DISABILITY,es,profession: topographer,0.04,0.25,expert,positive
DISABILITY,es,profession: teacher,0.04,0.25,expert,positive
DISABILITY,es,local residents,0.04,0.25,unspecified,neutral
DISABILITY,es,students with disabilities,0.04,0.25,hero,positive
DISABILITY,es,family members of disabled people,0.04,0.25,hero,positive
DISABILITY,es,young men,0.04,0.25,hero,positive
DISABILITY,es,student,0.04,0.25,hero,positive
DISABILITY,es,Spanish/Latino (inferred by Spanish names/language; not explicit),0.04,0.25,other,neutral
DISABILITY,es,university_staff,0.04,0.25,bystander,neutral
DISABILITY,es,volunteers,0.04,0.25,bystander,positive
DISABILITY,es,Child/teen (student),0.04,0.25,hero,positive
DISABILITY,es,Teacher (art teacher),0.04,0.25,hero,positive
DISABILITY,es,Local community/neighbors,0.04,0.25,bystander,positive
DISABILITY,es,Elderly man (Don Julio),0.04,0.25,hero,positive
DISABILITY,es,Woman (art buyer),0.04,0.25,bystander,neutral
DISABILITY,es,"School community (classmates, director)",0.04,0.25,bystander,neutral
DISABILITY,es,Artist/painter,0.04,0.25,hero,positive
DISABILITY,es,engineers,0.04,0.25,unspecified,neutral
DISABILITY,es,elderly (jubilados),0.04,0.25,bystander,positive
DISABILITY,es,working class/tradespeople,0.04,0.25,bystander,positive
DISABILITY,es,Child (11-year-old),0.04,0.25,bystander,positive
DISABILITY,es,Disabled (wheelchair user; paraplegic/limited leg mobility),0.04,0.25,hero,positive
DISABILITY,es,Injured/physically impaired (sports injury),0.04,0.25,expert,positive
DISABILITY,es,Older adults (retirees/jubilados),0.04,0.25,bystander,positive
DISABILITY,es,Athletes/runners,0.04,0.25,bystander,neutral
DISABILITY,es,handbike athletes,0.04,0.25,hero,positive
DISABILITY,es,inclusive sports participants,0.04,0.25,hero,positive
DISABILITY,es,family members (parents/sibling),0.04,0.25,hero,positive
DISABILITY,es,paraplegic individuals,0.04,0.25,hero,positive
DISABILITY,es,working class,0.04,0.25,hero,positive
DISABILITY,es,"Disabled (paraplegic, wheelchair user)",0.04,0.25,hero,positive
DISABILITY,es,People with depression / mental health condition,0.04,0.25,victim,negative
DISABILITY,es,Men,0.04,0.25,other,neutral
DISABILITY,es,Young adult (inferred),0.04,0.25,other,neutral
DISABILITY,es,"Family members (father, sister)",0.04,0.25,hero,positive
DISABILITY,es,Working-class / manual laborer (carpenter),0.04,0.25,hero,positive
DISABILITY,es,Rural community / small-town residents,0.04,0.25,hero,positive
DISABILITY,es,Spanish / Hispanic (inferred from Spanish names and setting),0.04,0.25,other,neutral
DISABILITY,es,older adults,0.04,0.25,unspecified,neutral
DISABILITY,es,younger adults,0.04,0.25,unspecified,neutral
DISABILITY,es,youth/young adult,0.04,0.25,hero,positive
DISABILITY,es,disabled (wheelchair user),0.04,0.25,hero,positive
DISABILITY,es,child/minor,0.04,0.25,hero,positive
DISABILITY,es,"family members (father, mother, sister)",0.04,0.25,other,positive
DISABILITY,es,bus driver (public transport worker),0.04,0.25,other,positive
DISABILITY,es,library staff (receptionist),0.04,0.25,other,neutral
DISABILITY,es,bus driver,0.04,0.25,hero,positive
DISABILITY,es,librarian,0.04,0.25,bystander,neutral
DISABILITY,es,spinal cord injury survivors,0.04,0.25,hero,positive
DISABILITY,es,child/youth (onset at age 7),0.04,0.25,unspecified,neutral
DISABILITY,es,Person with spinal cord injury,0.04,0.25,hero,positive
DISABILITY,es,"Family members (father, mother)",0.04,0.25,other,positive
DISABILITY,es,"Community members (neighbors, friends)",0.04,0.25,bystander,positive
DISABILITY,es,Mechanic (father),0.04,0.25,other,positive
DISABILITY,es,Gym owner,0.04,0.25,expert,positive
DISABILITY,es,Physiotherapist,0.04,0.25,expert,positive
DISABILITY,es,friends,0.04,0.25,hero,positive
DISABILITY,es,sighted people,0.04,0.25,bystander,neutral
DISABILITY,es,Disabled (visual impairment/blind/low vision),0.04,0.25,hero,positive
DISABILITY,es,Non-disabled (sighted),0.04,0.25,bystander,neutral
DISABILITY,es,Elderly/Older adults,0.04,0.25,bystander,positive
DISABILITY,es,"Family members (sister, father, grandmother)",0.04,0.25,hero,positive
DISABILITY,es,Students/Children,0.04,0.25,bystander,positive
DISABILITY,es,Teacher/Art teacher,0.04,0.25,expert,positive
DISABILITY,es,Community/Villagers,0.04,0.25,bystander,neutral
DISABILITY,es,Child (past),0.04,0.25,other,neutral
DISABILITY,es,Disabled (amputee; prosthesis user; mobility impairment),0.04,0.25,hero,positive
DISABILITY,es,Community members/neighbors,0.04,0.25,hero,positive
DISABILITY,es,Yoga teacher,0.04,0.25,expert,positive
DISABILITY,es,family members/caregivers,0.04,0.25,hero,positive
DISABILITY,es,Elderly/Older adult (retired),0.04,0.25,hero,positive
DISABILITY,es,people with disabilities,0.04,0.25,hero,positive
DISABILITY,es,"professionals (carpenter, retired teacher)",0.04,0.25,hero,positive
DISABILITY,es,Spanish/Mediterranean context,0.04,0.25,unspecified,neutral
DISABILITY,zh,disabled,1.0,0.49,hero,positive
DISABILITY,zh,Chinese,0.92,0.489,hero,neutral
DISABILITY,zh,disabled people,0.56,0.25,hero,positive
DISABILITY,zh,Child,0.56,0.25,hero,positive
DISABILITY,zh,teachers,0.56,0.268,expert,positive
DISABILITY,zh,children,0.56,0.429,other,positive
DISABILITY,zh,family members,0.52,0.25,hero,positive
DISABILITY,zh,women,0.52,0.288,hero,positive
DISABILITY,zh,female,0.52,0.288,hero,positive
DISABILITY,zh,male,0.48,0.479,hero,positive
DISABILITY,zh,students,0.48,0.292,unspecified,neutral
DISABILITY,zh,Male,0.44,0.25,hero,positive
DISABILITY,zh,Teenager,0.44,0.25,hero,positive
DISABILITY,zh,Female,0.4,0.25,hero,positive
DISABILITY,zh,child,0.4,0.3,hero,positive
DISABILITY,zh,deaf,0.4,0.3,hero,positive
DISABILITY,zh,young adult,0.36,0.25,hero,positive
DISABILITY,zh,visually impaired,0.32,0.344,hero,positive
DISABILITY,zh,Disabled people,0.28,0.25,hero,positive
DISABILITY,zh,teenager,0.28,0.25,unspecified,neutral
DISABILITY,zh,artists,0.28,0.25,unspecified,neutral
DISABILITY,zh,elderly,0.24,0.458,hero,positive
DISABILITY,zh,Adult,0.24,0.25,hero,positive
DISABILITY,zh,wheelchair users,0.24,0.25,other,positive
DISABILITY,zh,deaf/hard of hearing,0.24,0.333,hero,positive
DISABILITY,zh,Young adult,0.24,0.25,hero,positive
DISABILITY,zh,Parents,0.24,0.25,bystander,positive
DISABILITY,zh,neighbors,0.2,0.3,unspecified,neutral
DISABILITY,zh,youth,0.2,0.3,hero,positive
DISABILITY,zh,Disabled,0.2,0.25,hero,positive
DISABILITY,zh,parents,0.2,0.3,hero,positive
DISABILITY,zh,deaf/hearing-impaired,0.2,0.25,hero,positive
DISABILITY,zh,Students,0.2,0.25,other,positive
DISABILITY,zh,blind,0.2,0.45,hero,positive
DISABILITY,zh,blind/visually impaired,0.16,0.25,hero,positive
DISABILITY,zh,Children,0.16,0.25,other,neutral
DISABILITY,zh,disabled (visually impaired),0.16,0.25,hero,positive
DISABILITY,zh,Wheelchair user,0.16,0.25,hero,positive
DISABILITY,zh,musicians,0.16,0.312,other,positive
DISABILITY,zh,disabled (hearing impaired/deaf),0.16,0.25,hero,positive
DISABILITY,zh,hearing impaired,0.16,0.312,unspecified,neutral
DISABILITY,zh,Deaf,0.16,0.25,hero,positive
DISABILITY,zh,family,0.16,0.25,hero,positive
DISABILITY,zh,physically disabled,0.12,0.417,hero,positive
DISABILITY,zh,"Parents (mother, father)",0.12,0.25,hero,positive
DISABILITY,zh,Women,0.12,0.25,hero,positive
DISABILITY,zh,Men,0.12,0.25,other,neutral
DISABILITY,zh,Young adults,0.12,0.25,hero,positive
DISABILITY,zh,engineers,0.12,0.333,expert,positive
DISABILITY,zh,hearing people,0.12,0.25,bystander,positive
DISABILITY,zh,Youth,0.12,0.25,hero,positive
DISABILITY,zh,young adults,0.12,0.25,hero,positive
DISABILITY,zh,special needs students,0.12,0.25,other,positive
DISABILITY,zh,Teachers,0.12,0.25,expert,positive
DISABILITY,zh,Blind,0.12,0.25,hero,positive
DISABILITY,zh,Visually impaired,0.12,0.25,hero,positive
DISABILITY,zh,people with disabilities,0.12,0.25,hero,positive
DISABILITY,zh,community,0.12,0.25,bystander,positive
DISABILITY,zh,teenagers,0.12,0.25,unspecified,neutral
DISABILITY,zh,friends,0.08,0.25,bystander/support,positive
DISABILITY,zh,adult,0.08,0.25,hero,neutral
DISABILITY,zh,Blind/visually impaired people,0.08,0.25,hero,positive
DISABILITY,zh,people with limb differences,0.08,0.25,hero,positive
DISABILITY,zh,community volunteers,0.08,0.25,hero,positive
DISABILITY,zh,medical professionals,0.08,0.25,expert,positive
DISABILITY,zh,audience,0.08,0.25,bystander/supporter,positive
DISABILITY,zh,Women/female,0.08,0.25,hero,positive
DISABILITY,zh,Girls,0.08,0.25,hero,positive
DISABILITY,zh,Men/male,0.08,0.25,other,neutral
DISABILITY,zh,Boys,0.08,0.25,perpetrator,negative
DISABILITY,zh,Disabled children,0.08,0.25,victim,positive
DISABILITY,zh,visually impaired/blind people,0.08,0.25,hero,positive
DISABILITY,zh,Teenagers,0.08,0.25,other,neutral
DISABILITY,zh,Volunteers,0.08,0.25,bystander,positive
DISABILITY,zh,Asian,0.08,0.25,hero,positive
DISABILITY,zh,Hard of hearing,0.08,0.25,victim,positive
DISABILITY,zh,Music teacher,0.08,0.25,hero,positive
DISABILITY,zh,community members,0.08,0.25,unspecified,neutral
DISABILITY,zh,volunteers,0.08,0.25,unspecified,neutral
DISABILITY,zh,university students,0.08,0.25,other,neutral
DISABILITY,zh,Student,0.08,0.25,other,neutral
DISABILITY,zh,Chinese people,0.08,0.25,other,neutral
DISABILITY,zh,wheelchair user,0.08,0.375,other,positive
DISABILITY,zh,visually impaired/blind,0.08,0.25,hero,positive
DISABILITY,zh,youth/teenagers,0.08,0.25,other,positive
DISABILITY,zh,youth/adolescents,0.08,0.25,hero,positive
DISABILITY,zh,coaches,0.08,0.25,hero,positive
DISABILITY,zh,athletes,0.08,0.25,unspecified,neutral
DISABILITY,zh,Disabled youth,0.08,0.25,other,positive
DISABILITY,zh,amputees,0.08,0.25,hero,positive
DISABILITY,zh,spinal deformity patients,0.04,0.25,hero,positive
DISABILITY,zh,adult (32 years old),0.04,0.25,hero,positive
DISABILITY,zh,children (bullies),0.04,0.25,perpetrator,negative
DISABILITY,zh,Disabled (physical disability),0.04,0.25,hero,positive
DISABILITY,zh,Person with congenital scoliosis,0.04,0.25,hero,positive
DISABILITY,zh,Elderly,0.04,0.25,other,positive
DISABILITY,zh,Chinese (implied by language/setting),0.04,0.25,other,neutral
DISABILITY,zh,people with congenital conditions,0.04,0.25,unspecified,neutral
DISABILITY,zh,"professionals (doctors, teachers, interviewers)",0.04,0.25,"mixed (some as barriers, some as enablers)",neutral
DISABILITY,zh,tourists,0.04,0.25,bystander,neutral
DISABILITY,zh,Chinese (implied from names and cultural context),0.04,0.25,unspecified,neutral
DISABILITY,zh,young adults (20s),0.04,0.25,hero,positive
DISABILITY,zh,Wheelchair users,0.04,0.25,other,neutral
DISABILITY,zh,Students (music conservatory students),0.04,0.25,other,neutral
DISABILITY,zh,Teachers/Professors,0.04,0.25,other,neutral
DISABILITY,zh,Chinese (implied by names/language/context),0.04,0.25,other,neutral
DISABILITY,zh,disabled people (amputees),0.04,0.25,hero,positive
DISABILITY,zh,prosthetic limb users,0.04,0.25,hero,positive
DISABILITY,zh,mechanical engineers,0.04,0.25,hero,positive
DISABILITY,zh,Chinese men,0.04,0.25,hero,positive
DISABILITY,zh,Chinese women,0.04,0.25,hero,positive
DISABILITY,zh,Amputee,0.04,0.25,hero,positive
DISABILITY,zh,Prosthetic limb user,0.04,0.25,hero,positive
DISABILITY,zh,American,0.04,0.25,other,neutral
DISABILITY,zh,entrepreneurs,0.04,0.5,hero,positive
DISABILITY,zh,Deaf/Hard of Hearing (hearing impaired),0.04,0.25,hero,positive
DISABILITY,zh,Disabled (congenital severe hearing disability),0.04,0.25,hero,positive
DISABILITY,zh,Elderly woman (grandmother/older neighbor),0.04,0.25,expert,positive
DISABILITY,zh,Professor/academic expert,0.04,0.25,expert,positive
DISABILITY,zh,Entrepreneurs/startup founders,0.04,0.25,hero,positive
DISABILITY,zh,Students (school/university),0.04,0.25,bystander,neutral
DISABILITY,zh,"Teachers (music teacher, piano teacher)",0.04,0.25,other,neutral
DISABILITY,zh,Hearing-impaired children,0.04,0.25,victim,positive
DISABILITY,zh,family members (parents),0.04,0.25,hero/support,positive
DISABILITY,zh,elderly (retired teacher),0.04,0.25,hero/expert,positive
DISABILITY,zh,academics/researchers,0.04,0.25,expert/hero,positive
DISABILITY,zh,hearing impaired youth,0.04,0.25,hero,positive
DISABILITY,zh,hard of hearing,0.04,0.25,hero,positive
DISABILITY,zh,mother,0.04,0.5,hero,positive
DISABILITY,zh,father,0.04,0.5,other,neutral
DISABILITY,zh,teacher,0.04,0.5,expert,positive
DISABILITY,zh,music students/applicants,0.04,0.25,other,neutral
DISABILITY,zh,experts (music examiners),0.04,0.25,expert,neutral
DISABILITY,zh,examiners,0.04,0.25,expert,positive
DISABILITY,zh,youth/young adults,0.04,0.25,hero,positive
DISABILITY,zh,Hard of hearing / hearing-impaired,0.04,0.25,hero,positive
DISABILITY,zh,Disabled people (hearing disability),0.04,0.25,hero,positive
DISABILITY,zh,Artists,0.04,0.25,hero,positive
DISABILITY,zh,Deaf rights advocates,0.04,0.25,hero,positive
DISABILITY,zh,peers,0.04,0.25,unspecified,neutral
DISABILITY,zh,Deaf community/association,0.04,0.25,hero,positive
DISABILITY,zh,Young adult (20 years old),0.04,0.25,hero,positive
DISABILITY,zh,Deaf/Hard of hearing,0.04,0.25,hero,positive
DISABILITY,zh,Students/Schoolchildren,0.04,0.25,other,neutral
DISABILITY,zh,Special education students,0.04,0.25,other,neutral
DISABILITY,zh,music therapists,0.04,0.25,unspecified,neutral
DISABILITY,zh,sighted/non-disabled people,0.04,0.25,bystander,neutral
DISABILITY,zh,Non-disabled (able-bodied) people,0.04,0.25,other,neutral
DISABILITY,zh,general public,0.04,0.25,bystander/mixed,neutral
DISABILITY,zh,blind people,0.04,0.25,other,positive
DISABILITY,zh,young people,0.04,0.25,hero,positive
DISABILITY,zh,Disabled (mobility impairment / wheelchair user),0.04,0.25,hero,positive
DISABILITY,zh,Disabled (blind / visually impaired),0.04,0.25,victim,positive
DISABILITY,zh,Non-disabled / able-bodied,0.04,0.25,other,neutral
DISABILITY,zh,Older adult (retired),0.04,0.25,expert,positive
DISABILITY,zh,middle-aged men,0.04,0.25,expert,positive
DISABILITY,zh,Middle-aged people,0.04,0.25,expert,positive
DISABILITY,zh,Elderly/older adults,0.04,0.25,victim,neutral
DISABILITY,zh,Veterinarians,0.04,0.25,expert,positive
DISABILITY,zh,Professors/academics,0.04,0.25,expert,positive
DISABILITY,zh,Chinese (implied by names/language),0.04,0.25,other,neutral
DISABILITY,zh,disabled (visually impaired/blind),0.04,0.25,hero,positive
DISABILITY,zh,middle-aged adult,0.04,0.25,unspecified,neutral
DISABILITY,zh,animal,0.04,0.25,victim,neutral
DISABILITY,zh,"professionals (veterinarians, teachers, professors)",0.04,0.25,expert,positive
DISABILITY,zh,family (parents),0.04,0.25,bystander,neutral
DISABILITY,zh,college students,0.04,0.25,hero,positive
DISABILITY,zh,social workers,0.04,0.5,expert,positive
DISABILITY,zh,Students/schoolchildren,0.04,0.25,bystander,neutral
DISABILITY,zh,Special education expert,0.04,0.25,expert,positive
DISABILITY,zh,Community/neighbors,0.04,0.25,hero,positive
DISABILITY,zh,Chinese (implied by Chinese names and language),0.04,0.25,other,neutral
DISABILITY,zh,boys (perpetrators),0.04,0.25,perpetrator,negative
DISABILITY,zh,special education expert,0.04,0.25,expert,positive
DISABILITY,zh,hearing-impaired,0.04,0.25,hero,positive
DISABILITY,zh,hearing impaired/deaf,0.04,0.25,hero,positive
DISABILITY,zh,young adult (22),0.04,0.25,hero,positive
DISABILITY,zh,child (7-10),0.04,0.25,unspecified,neutral
DISABILITY,zh,medical students,0.04,0.25,hero,positive
DISABILITY,zh,Young adult (22 years old),0.04,0.25,hero,positive
DISABILITY,zh,Disabled (hearing impairment / hard of hearing / partially deaf),0.04,0.25,hero,positive
DISABILITY,zh,Deaf (complete deafness mentioned via dancer; one-ear deaf teacher),0.04,0.25,hero,positive
DISABILITY,zh,Elderly (60+),0.04,0.25,expert,positive
DISABILITY,zh,Medical student,0.04,0.25,expert,positive
DISABILITY,zh,Engineer (architectural engineer),0.04,0.25,expert,positive
DISABILITY,zh,Teacher (music teacher/piano teacher),0.04,0.25,expert,positive
DISABILITY,zh,"Artist/performer (pianist, dancer)",0.04,0.25,hero,positive
DISABILITY,zh,Chinese (implied by Chinese names and setting),0.04,0.25,other,neutral
DISABILITY,zh,Hearing impaired,0.04,0.25,hero,positive
DISABILITY,zh,Disabled (sensory disability),0.04,0.25,hero,positive
DISABILITY,zh,"Family members (mother, father, sister)",0.04,0.25,hero,positive
DISABILITY,zh,Educators (special education),0.04,0.25,expert,positive
DISABILITY,zh,Dancers/performing artists,0.04,0.25,expert,positive
DISABILITY,zh,Retired people (retired teacher),0.04,0.25,expert,positive
DISABILITY,zh,Female (woman/girl),0.04,0.25,hero,positive
DISABILITY,zh,Teenager (adolescent),0.04,0.25,hero,neutral
DISABILITY,zh,Deaf / hearing-impaired (hearing disability),0.04,0.25,hero,positive
DISABILITY,zh,Disabled (general),0.04,0.25,hero,positive
DISABILITY,zh,Cochlear implant user / assistive hearing device user,0.04,0.25,hero,neutral
DISABILITY,zh,"Chinese (implied by Chinese names and setting: domestic/provincial city, TED talk in China)",0.04,0.25,hero,neutral
DISABILITY,zh,disabled (deaf/hard of hearing),0.04,0.25,hero,positive
DISABILITY,zh,teachers/mentors,0.04,0.25,hero,positive
DISABILITY,zh,audiences,0.04,0.25,bystander,positive
DISABILITY,zh,able-bodied people,0.04,0.25,bystander,neutral
DISABILITY,zh,working class/blue-collar workers,0.04,0.25,hero,positive
DISABILITY,zh,Non-disabled (able-bodied),0.04,0.25,other,neutral
DISABILITY,zh,employers,0.04,0.25,bystander|hero (specific employer),neutral|positive (specific employer)
DISABILITY,zh,colleagues,0.04,0.25,bystander|other,neutral
DISABILITY,zh,Hearing (able-bodied / non-disabled),0.04,0.25,bystander,neutral
DISABILITY,zh,Mother,0.04,0.25,other,positive
DISABILITY,zh,Father,0.04,0.25,other,positive
DISABILITY,zh,Brother,0.04,0.25,other,positive
DISABILITY,zh,Hand language users (sign language users),0.04,0.25,other,positive
DISABILITY,zh,"family members (parents, sibling)",0.04,0.25,hero,positive
DISABILITY,zh,professionals,0.04,0.25,unspecified,neutral
DISABILITY,zh,competitors,0.04,0.25,bystander,neutral
DISABILITY,zh,symphony orchestra staff,0.04,0.25,hero,positive
DISABILITY,zh,people with cerebral palsy,0.04,0.5,hero,positive
DISABILITY,zh,artists with disabilities,0.04,0.25,hero,positive
DISABILITY,zh,Physical disability,0.04,0.25,hero,positive
DISABILITY,zh,Cerebral palsy,0.04,0.25,hero,neutral
DISABILITY,zh,Non-speaking (uses speech synthesizer),0.04,0.25,hero,neutral
DISABILITY,zh,community support workers,0.04,0.25,hero,positive
DISABILITY,zh,disabled athletes,0.04,0.25,hero,positive
DISABILITY,zh,Child/Teenager (adolescent),0.04,0.25,hero,positive
DISABILITY,zh,Disabled (visual impairment/blind/low vision),0.04,0.25,hero,positive
DISABILITY,zh,Parents (mother),0.04,0.25,hero,positive
DISABILITY,zh,Teacher (special education/swim coach),0.04,0.25,expert,positive
DISABILITY,zh,Athletes (swimmers),0.04,0.25,bystander,neutral
DISABILITY,zh,Youth (teen competitors),0.04,0.25,bystander,neutral
DISABILITY,zh,Disabled athletes (Paralympic-style/national disabled games participants),0.04,0.25,hero,positive
DISABILITY,zh,Blind / visually impaired,0.04,0.25,hero,positive
DISABILITY,zh,Chinese (implied by language/names/setting),0.04,0.25,hero,neutral
DISABILITY,zh,society,0.04,0.25,bystander,positive
DISABILITY,zh,Deaf / hard of hearing,0.04,0.25,hero,positive
DISABILITY,zh,Girls / female,0.04,0.25,hero,positive
DISABILITY,zh,Boys / male,0.04,0.25,bystander,neutral
DISABILITY,zh,Teenagers / adolescents,0.04,0.25,other,positive
DISABILITY,zh,Older adults / elderly,0.04,0.25,hero,positive
DISABILITY,zh,"Teachers (music teacher, special education teacher, sign language teacher)",0.04,0.25,expert,positive
DISABILITY,zh,Grandparents,0.04,0.25,hero,positive
DISABILITY,zh,Visually impaired / blind,0.04,0.25,bystander,neutral
DISABILITY,zh,Non-disabled / hearing (ordinary) people,0.04,0.25,bystander,neutral
DISABILITY,zh,Chinese (implied by language and names),0.04,0.25,other,neutral
DISABILITY,zh,Paralympic athletes,0.04,0.25,hero,positive
DISABILITY,zh,British,0.04,0.5,bystander,neutral
DISABILITY,zh,person with congenital spinal cord injury,0.04,0.25,hero,neutral
DISABILITY,zh,parents (mother/father),0.04,0.25,hero,positive
DISABILITY,zh,coach (elderly/white-haired),0.04,0.25,expert,positive
DISABILITY,zh,girls,0.04,0.25,unspecified,neutral
DISABILITY,zh,cancer survivors,0.04,0.5,bystander,positive
DISABILITY,zh,burn survivors,0.04,0.5,bystander,positive
DISABILITY,zh,Middle-aged man,0.04,0.25,other,neutral
DISABILITY,zh,Young woman/girl,0.04,0.25,bystander,positive
